timestamp,artist,song,genre,duration_seconds,full_duration,completion_rate,mood,activity,day_of_week,hour,month
2024-09-21 09:14:00,Arctic Monkeys,505,Alternative,219,219,1.0,Chill,Relaxing,Saturday,9,September
2024-09-21 20:22:00,The Strokes,Bad Decisions,Alternative,264,264,1.0,Happy,Working Out,Saturday,20,September
2024-09-22 17:30:00,Kamasi Washington,The Next Step,Jazz,191,191,1.0,Melancholic,Working Out,Sunday,17,September
2024-09-22 18:08:00,Bonobo,Kerala,Electronic,297,297,1.0,Happy,Partying,Sunday,18,September
2024-09-22 20:11:00,Bonobo,Kerala,Electronic,198,198,1.0,Melancholic,Partying,Sunday,20,September
2024-09-23 01:52:00,Beach House,Space Song,Indie Rock,231,231,1.0,Chill,Working,Monday,1,September
2024-09-23 05:55:00,Bonobo,Break Apart,Electronic,252,252,1.0,Energetic,Relaxing,Monday,5,September
2024-09-23 14:54:00,Taylor Swift,Anti-Hero,Pop,263,263,1.0,Happy,Partying,Monday,14,September
2024-09-23 17:36:00,The Strokes,Reptilia,Alternative,236,236,1.0,Energetic,Commuting,Monday,17,September
2024-09-24 01:43:00,Kamasi Washington,Truth,Jazz,226,226,1.0,Chill,Working Out,Tuesday,1,September
2024-09-24 03:21:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,194,194,1.0,Focused,Relaxing,Tuesday,3,September
2024-09-24 05:14:00,Kendrick Lamar,DNA.,Hip Hop,296,296,1.0,Melancholic,Partying,Tuesday,5,September
2024-09-24 08:47:00,The Weeknd,Starboy,Pop,189,189,1.0,Melancholic,Relaxing,Tuesday,8,September
2024-09-24 10:54:00,Tame Impala,Lost in Yesterday,Indie Rock,261,261,1.0,Melancholic,Working Out,Tuesday,10,September
2024-09-26 06:53:00,Bonobo,Kerala,Electronic,224,224,1.0,Focused,Commuting,Thursday,6,September
2024-09-26 14:27:00,Kamasi Washington,Truth,Jazz,256,256,1.0,Melancholic,Partying,Thursday,14,September
2024-09-27 16:10:00,Taylor Swift,August,Pop,255,255,1.0,Focused,Partying,Friday,16,September
2024-09-27 17:58:00,Bonobo,Break Apart,Electronic,265,265,1.0,Chill,Relaxing,Friday,17,September
2024-09-28 06:42:00,Taylor Swift,Anti-Hero,Pop,250,250,1.0,Melancholic,Relaxing,Saturday,6,September
2024-09-28 23:50:00,Beach House,Lazuli,Indie Rock,264,264,1.0,Melancholic,Commuting,Saturday,23,September
2024-09-29 14:31:00,Taylor Swift,Cardigan,Pop,184,184,1.0,Focused,Working,Sunday,14,September
2024-09-30 02:36:00,Bonobo,Cirrus,Electronic,204,204,1.0,Focused,Commuting,Monday,2,September
2024-09-30 07:14:00,Bonobo,Kerala,Electronic,260,260,1.0,Chill,Commuting,Monday,7,September
2024-09-30 15:31:00,The Weeknd,Blinding Lights,Pop,267,267,1.0,Focused,Working Out,Monday,15,September
2024-09-30 15:50:00,Tame Impala,The Less I Know the Better,Indie Rock,198,198,1.0,Happy,Relaxing,Monday,15,September
2024-09-30 16:13:00,The Strokes,Someday,Alternative,288,288,1.0,Focused,Commuting,Monday,16,September
2024-10-01 00:23:00,Tame Impala,The Less I Know the Better,Indie Rock,264,264,1.0,Melancholic,Commuting,Tuesday,0,October
2024-10-01 03:28:00,Tame Impala,The Less I Know the Better,Indie Rock,274,274,1.0,Focused,Relaxing,Tuesday,3,October
2024-10-01 09:41:00,Taylor Swift,August,Pop,274,274,1.0,Energetic,Relaxing,Tuesday,9,October
2024-10-02 03:30:00,Fleet Foxes,Mykonos,Folk,299,299,1.0,Energetic,Working,Wednesday,3,October
2024-10-02 05:08:00,Kendrick Lamar,DNA.,Hip Hop,234,234,1.0,Melancholic,Working,Wednesday,5,October
2024-10-02 07:32:00,Taylor Swift,Cruel Summer,Pop,288,288,1.0,Focused,Working Out,Wednesday,7,October
2024-10-02 07:36:00,Kendrick Lamar,Money Trees,Hip Hop,196,196,1.0,Focused,Working,Wednesday,7,October
2024-10-03 04:06:00,The Strokes,Last Nite,Alternative,298,298,1.0,Happy,Commuting,Thursday,4,October
2024-10-03 04:30:00,Beach House,On The Sea,Indie Rock,57,191,0.3,Happy,Partying,Thursday,4,October
2024-10-03 05:43:00,The Strokes,Someday,Alternative,233,233,1.0,Happy,Working Out,Thursday,5,October
2024-10-03 06:27:00,Bonobo,Linked,Electronic,149,298,0.5,Melancholic,Working Out,Thursday,6,October
2024-10-03 23:14:00,Taylor Swift,Cruel Summer,Pop,272,272,1.0,Happy,Working,Thursday,23,October
2024-10-03 23:25:00,The Strokes,Someday,Alternative,284,284,1.0,Happy,Working,Thursday,23,October
2024-10-04 21:47:00,Bonobo,Linked,Electronic,181,181,1.0,Focused,Partying,Friday,21,October
2024-10-05 08:26:00,Beach House,Myth,Indie Rock,182,182,1.0,Chill,Working Out,Saturday,8,October
2024-10-05 11:33:00,Bonobo,Break Apart,Electronic,131,188,0.7,Melancholic,Partying,Saturday,11,October
2024-10-05 16:59:00,The Strokes,Last Nite,Alternative,181,181,1.0,Focused,Working Out,Saturday,16,October
2024-10-05 18:26:00,Beach House,Space Song,Indie Rock,222,222,1.0,Focused,Working Out,Saturday,18,October
2024-10-06 03:14:00,Tame Impala,Let It Happen,Indie Rock,94,189,0.5,Melancholic,Commuting,Sunday,3,October
2024-10-07 12:03:00,The Weeknd,Save Your Tears,Pop,207,297,0.7,Energetic,Relaxing,Monday,12,October
2024-10-09 13:29:00,The Strokes,Bad Decisions,Alternative,265,265,1.0,Energetic,Working,Wednesday,13,October
2024-10-10 02:48:00,Kamasi Washington,Truth,Jazz,295,295,1.0,Energetic,Working Out,Thursday,2,October
2024-10-10 11:33:00,Arctic Monkeys,R U Mine?,Alternative,71,239,0.3,Melancholic,Partying,Thursday,11,October
2024-10-10 17:08:00,Taylor Swift,Cruel Summer,Pop,297,297,1.0,Happy,Working Out,Thursday,17,October
2024-10-11 13:00:00,Kendrick Lamar,Money Trees,Hip Hop,242,242,1.0,Melancholic,Partying,Friday,13,October
2024-10-12 01:53:00,Kamasi Washington,Truth,Jazz,204,204,1.0,Focused,Commuting,Saturday,1,October
2024-10-12 19:57:00,Arctic Monkeys,R U Mine?,Alternative,218,218,1.0,Focused,Working Out,Saturday,19,October
2024-10-13 07:50:00,Kendrick Lamar,Alright,Hip Hop,235,235,1.0,Melancholic,Relaxing,Sunday,7,October
2024-10-13 16:11:00,Arctic Monkeys,R U Mine?,Alternative,282,282,1.0,Chill,Relaxing,Sunday,16,October
2024-10-13 22:06:00,Kamasi Washington,Truth,Jazz,182,182,1.0,Energetic,Partying,Sunday,22,October
2024-10-14 04:03:00,The Weeknd,Die For You,Pop,260,260,1.0,Energetic,Relaxing,Monday,4,October
2024-10-14 07:57:00,Arctic Monkeys,505,Alternative,142,285,0.5,Melancholic,Commuting,Monday,7,October
2024-10-14 09:40:00,Kamasi Washington,The Garden Path,Jazz,248,248,1.0,Energetic,Partying,Monday,9,October
2024-10-14 18:20:00,Arctic Monkeys,505,Alternative,230,230,1.0,Focused,Partying,Monday,18,October
2024-10-15 00:38:00,Kendrick Lamar,N95,Hip Hop,267,267,1.0,Happy,Relaxing,Tuesday,0,October
2024-10-15 16:05:00,The Strokes,Bad Decisions,Alternative,190,190,1.0,Energetic,Partying,Tuesday,16,October
2024-10-16 03:26:00,Kamasi Washington,The Garden Path,Jazz,248,248,1.0,Energetic,Relaxing,Wednesday,3,October
2024-10-16 04:41:00,The Weeknd,Save Your Tears,Pop,203,203,1.0,Energetic,Working Out,Wednesday,4,October
2024-10-16 09:15:00,Bonobo,Linked,Electronic,297,297,1.0,Chill,Working Out,Wednesday,9,October
2024-10-16 12:00:00,Arctic Monkeys,505,Alternative,238,238,1.0,Energetic,Relaxing,Wednesday,12,October
2024-10-16 16:50:00,Kendrick Lamar,Alright,Hip Hop,271,271,1.0,Happy,Working,Wednesday,16,October
2024-10-16 19:39:00,Bonobo,Cirrus,Electronic,274,274,1.0,Focused,Working Out,Wednesday,19,October
2024-10-17 11:07:00,Bonobo,Break Apart,Electronic,118,236,0.5,Happy,Working,Thursday,11,October
2024-10-17 14:03:00,The Weeknd,Starboy,Pop,192,192,1.0,Melancholic,Commuting,Thursday,14,October
2024-10-17 17:27:00,Fleet Foxes,White Winter Hymnal,Folk,63,211,0.3,Happy,Partying,Thursday,17,October
2024-10-17 20:15:00,Tame Impala,Lost in Yesterday,Indie Rock,197,197,1.0,Focused,Relaxing,Thursday,20,October
2024-10-18 01:49:00,Arctic Monkeys,Do I Wanna Know?,Alternative,189,189,1.0,Focused,Partying,Friday,1,October
2024-10-18 07:55:00,Arctic Monkeys,Do I Wanna Know?,Alternative,220,220,1.0,Focused,Partying,Friday,7,October
2024-10-18 19:02:00,Kendrick Lamar,Alright,Hip Hop,86,287,0.3,Happy,Partying,Friday,19,October
2024-10-19 00:59:00,Kamasi Washington,The Garden Path,Jazz,278,278,1.0,Focused,Relaxing,Saturday,0,October
2024-10-19 23:03:00,The Strokes,Reptilia,Alternative,163,233,0.7,Chill,Commuting,Saturday,23,October
2024-10-20 03:32:00,The Strokes,Someday,Alternative,196,196,1.0,Happy,Commuting,Sunday,3,October
2024-10-20 12:01:00,Kamasi Washington,Truth,Jazz,193,193,1.0,Melancholic,Working Out,Sunday,12,October
2024-10-20 23:50:00,Arctic Monkeys,Do I Wanna Know?,Alternative,188,188,1.0,Chill,Commuting,Sunday,23,October
2024-10-21 12:47:00,Kendrick Lamar,Money Trees,Hip Hop,220,220,1.0,Melancholic,Partying,Monday,12,October
2024-10-21 21:12:00,Arctic Monkeys,Do I Wanna Know?,Alternative,204,204,1.0,Energetic,Partying,Monday,21,October
2024-10-21 22:44:00,The Weeknd,Blinding Lights,Pop,124,249,0.5,Melancholic,Relaxing,Monday,22,October
2024-10-22 14:19:00,Tame Impala,Let It Happen,Indie Rock,181,181,1.0,Focused,Working Out,Tuesday,14,October
2024-10-22 21:10:00,Kendrick Lamar,DNA.,Hip Hop,259,259,1.0,Chill,Working,Tuesday,21,October
2024-10-22 23:08:00,Tame Impala,The Less I Know the Better,Indie Rock,279,279,1.0,Melancholic,Commuting,Tuesday,23,October
2024-10-23 05:43:00,Fleet Foxes,White Winter Hymnal,Folk,268,268,1.0,Chill,Relaxing,Wednesday,5,October
2024-10-23 07:14:00,Kendrick Lamar,Money Trees,Hip Hop,252,252,1.0,Focused,Working,Wednesday,7,October
2024-10-23 16:36:00,The Strokes,Someday,Alternative,191,191,1.0,Melancholic,Working Out,Wednesday,16,October
2024-10-24 14:45:00,Tame Impala,Lost in Yesterday,Indie Rock,252,252,1.0,Focused,Relaxing,Thursday,14,October
2024-10-24 20:30:00,Kamasi Washington,Truth,Jazz,198,198,1.0,Focused,Working Out,Thursday,20,October
2024-10-25 09:00:00,Kendrick Lamar,DNA.,Hip Hop,206,206,1.0,Melancholic,Working Out,Friday,9,October
2024-10-25 10:05:00,Fleet Foxes,Blue Ridge Mountains,Folk,279,279,1.0,Happy,Partying,Friday,10,October
2024-10-25 11:22:00,Taylor Swift,August,Pop,290,290,1.0,Focused,Relaxing,Friday,11,October
2024-10-26 00:39:00,Fleet Foxes,Blue Ridge Mountains,Folk,266,266,1.0,Chill,Relaxing,Saturday,0,October
2024-10-26 19:22:00,Kamasi Washington,The Garden Path,Jazz,277,277,1.0,Focused,Commuting,Saturday,19,October
2024-10-27 03:04:00,Arctic Monkeys,505,Alternative,238,238,1.0,Melancholic,Working,Sunday,3,October
2024-10-27 05:15:00,Taylor Swift,Anti-Hero,Pop,194,194,1.0,Chill,Working,Sunday,5,October
2024-10-27 07:10:00,Tame Impala,Lost in Yesterday,Indie Rock,185,185,1.0,Happy,Working Out,Sunday,7,October
2024-10-27 10:59:00,The Weeknd,Blinding Lights,Pop,230,230,1.0,Melancholic,Commuting,Sunday,10,October
2024-10-27 14:19:00,The Strokes,Someday,Alternative,184,184,1.0,Happy,Relaxing,Sunday,14,October
2024-10-27 15:41:00,Kamasi Washington,The Garden Path,Jazz,257,257,1.0,Focused,Commuting,Sunday,15,October
2024-10-27 16:35:00,Kamasi Washington,The Next Step,Jazz,204,204,1.0,Chill,Relaxing,Sunday,16,October
2024-10-27 22:54:00,The Strokes,Someday,Alternative,192,275,0.7,Happy,Partying,Sunday,22,October
2024-10-28 01:41:00,The Weeknd,Starboy,Pop,203,203,1.0,Happy,Partying,Monday,1,October
2024-10-29 09:03:00,Kendrick Lamar,N95,Hip Hop,239,239,1.0,Happy,Partying,Tuesday,9,October
2024-10-29 16:00:00,Tame Impala,Let It Happen,Indie Rock,259,259,1.0,Energetic,Commuting,Tuesday,16,October
2024-10-30 04:46:00,Fleet Foxes,Mykonos,Folk,269,269,1.0,Melancholic,Working Out,Wednesday,4,October
2024-10-30 05:04:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,258,258,1.0,Melancholic,Relaxing,Wednesday,5,October
2024-10-30 05:50:00,Taylor Swift,Cruel Summer,Pop,229,229,1.0,Melancholic,Working,Wednesday,5,October
2024-10-30 13:00:00,Arctic Monkeys,505,Alternative,241,241,1.0,Happy,Working,Wednesday,13,October
2024-10-30 19:10:00,Arctic Monkeys,Do I Wanna Know?,Alternative,272,272,1.0,Happy,Working Out,Wednesday,19,October
2024-10-31 16:24:00,Kendrick Lamar,N95,Hip Hop,225,225,1.0,Focused,Working,Thursday,16,October
2024-10-31 16:35:00,The Strokes,Last Nite,Alternative,191,191,1.0,Energetic,Working,Thursday,16,October
2024-10-31 20:14:00,Kendrick Lamar,N95,Hip Hop,213,213,1.0,Melancholic,Relaxing,Thursday,20,October
2024-10-31 20:16:00,Tame Impala,Let It Happen,Indie Rock,202,202,1.0,Focused,Commuting,Thursday,20,October
2024-11-01 05:03:00,Tame Impala,Let It Happen,Indie Rock,262,262,1.0,Happy,Partying,Friday,5,November
2024-11-01 13:35:00,Kendrick Lamar,Alright,Hip Hop,183,183,1.0,Melancholic,Partying,Friday,13,November
2024-11-02 06:48:00,Tame Impala,Let It Happen,Indie Rock,238,238,1.0,Focused,Partying,Saturday,6,November
2024-11-02 18:39:00,Kamasi Washington,The Next Step,Jazz,218,218,1.0,Happy,Working,Saturday,18,November
2024-11-03 02:44:00,Fleet Foxes,Blue Ridge Mountains,Folk,107,214,0.5,Melancholic,Working Out,Sunday,2,November
2024-11-03 12:46:00,The Strokes,Last Nite,Alternative,288,288,1.0,Melancholic,Working,Sunday,12,November
2024-11-05 06:38:00,Bonobo,Kerala,Electronic,264,264,1.0,Focused,Relaxing,Tuesday,6,November
2024-11-06 03:56:00,The Strokes,Reptilia,Alternative,292,292,1.0,Happy,Relaxing,Wednesday,3,November
2024-11-06 14:04:00,Taylor Swift,Cardigan,Pop,268,268,1.0,Energetic,Commuting,Wednesday,14,November
2024-11-06 20:00:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,191,191,1.0,Energetic,Working Out,Wednesday,20,November
2024-11-06 20:03:00,The Weeknd,Die For You,Pop,254,254,1.0,Happy,Commuting,Wednesday,20,November
2024-11-07 08:25:00,Beach House,Lazuli,Indie Rock,224,224,1.0,Melancholic,Commuting,Thursday,8,November
2024-11-07 16:28:00,Arctic Monkeys,505,Alternative,215,215,1.0,Energetic,Commuting,Thursday,16,November
2024-11-07 17:14:00,Taylor Swift,Cruel Summer,Pop,217,217,1.0,Chill,Partying,Thursday,17,November
2024-11-07 19:02:00,Arctic Monkeys,Do I Wanna Know?,Alternative,211,211,1.0,Focused,Working,Thursday,19,November
2024-11-08 17:48:00,The Strokes,Reptilia,Alternative,219,219,1.0,Melancholic,Working,Friday,17,November
2024-11-09 05:47:00,Kendrick Lamar,N95,Hip Hop,255,255,1.0,Energetic,Working,Saturday,5,November
2024-11-09 06:42:00,The Strokes,Bad Decisions,Alternative,273,273,1.0,Energetic,Relaxing,Saturday,6,November
2024-11-09 07:17:00,Kendrick Lamar,Money Trees,Hip Hop,201,201,1.0,Happy,Commuting,Saturday,7,November
2024-11-09 21:09:00,Bonobo,Break Apart,Electronic,237,237,1.0,Focused,Relaxing,Saturday,21,November
2024-11-10 06:38:00,Taylor Swift,Anti-Hero,Pop,198,198,1.0,Energetic,Relaxing,Sunday,6,November
2024-11-10 14:08:00,Bonobo,Linked,Electronic,291,291,1.0,Melancholic,Working Out,Sunday,14,November
2024-11-11 03:50:00,Arctic Monkeys,505,Alternative,189,189,1.0,Focused,Working Out,Monday,3,November
2024-11-11 08:57:00,Bonobo,Kerala,Electronic,248,248,1.0,Chill,Relaxing,Monday,8,November
2024-11-11 14:45:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,75,251,0.3,Focused,Commuting,Monday,14,November
2024-11-11 16:29:00,The Strokes,Last Nite,Alternative,182,182,1.0,Focused,Working,Monday,16,November
2024-11-12 01:02:00,Bonobo,Kerala,Electronic,217,217,1.0,Melancholic,Commuting,Tuesday,1,November
2024-11-12 06:33:00,The Strokes,Reptilia,Alternative,185,185,1.0,Happy,Partying,Tuesday,6,November
2024-11-12 12:36:00,Beach House,Myth,Indie Rock,248,248,1.0,Energetic,Working,Tuesday,12,November
2024-11-12 15:28:00,Taylor Swift,August,Pop,94,189,0.5,Melancholic,Commuting,Tuesday,15,November
2024-11-13 01:11:00,Tame Impala,The Less I Know the Better,Indie Rock,278,278,1.0,Focused,Working,Wednesday,1,November
2024-11-14 07:25:00,The Weeknd,Save Your Tears,Pop,208,208,1.0,Chill,Partying,Thursday,7,November
2024-11-15 10:54:00,Bonobo,Break Apart,Electronic,232,232,1.0,Chill,Working Out,Friday,10,November
2024-11-15 13:48:00,The Strokes,Reptilia,Alternative,238,238,1.0,Happy,Working,Friday,13,November
2024-11-15 16:17:00,Bonobo,Cirrus,Electronic,185,185,1.0,Melancholic,Partying,Friday,16,November
2024-11-15 17:05:00,Arctic Monkeys,Do I Wanna Know?,Alternative,244,244,1.0,Happy,Commuting,Friday,17,November
2024-11-15 18:54:00,Taylor Swift,Anti-Hero,Pop,199,199,1.0,Energetic,Working,Friday,18,November
2024-11-16 00:29:00,Beach House,Space Song,Indie Rock,275,275,1.0,Melancholic,Commuting,Saturday,0,November
2024-11-16 04:39:00,The Weeknd,Starboy,Pop,265,265,1.0,Chill,Working,Saturday,4,November
2024-11-16 07:07:00,The Strokes,Someday,Alternative,246,246,1.0,Happy,Commuting,Saturday,7,November
2024-11-16 17:03:00,Arctic Monkeys,505,Alternative,98,196,0.5,Energetic,Relaxing,Saturday,17,November
2024-11-16 21:32:00,Arctic Monkeys,Do I Wanna Know?,Alternative,261,261,1.0,Energetic,Commuting,Saturday,21,November
2024-11-17 09:05:00,Kamasi Washington,The Garden Path,Jazz,72,242,0.3,Chill,Working,Sunday,9,November
2024-11-18 00:05:00,Beach House,Myth,Indie Rock,275,275,1.0,Happy,Relaxing,Monday,0,November
2024-11-19 03:17:00,Taylor Swift,August,Pop,276,276,1.0,Chill,Commuting,Tuesday,3,November
2024-11-19 06:45:00,Kendrick Lamar,Alright,Hip Hop,208,208,1.0,Energetic,Working,Tuesday,6,November
2024-11-19 07:50:00,Bonobo,Break Apart,Electronic,238,238,1.0,Happy,Relaxing,Tuesday,7,November
2024-11-19 17:12:00,Kendrick Lamar,Money Trees,Hip Hop,75,250,0.3,Melancholic,Working Out,Tuesday,17,November
2024-11-20 02:45:00,Beach House,Lazuli,Indie Rock,106,213,0.5,Focused,Working Out,Wednesday,2,November
2024-11-20 06:40:00,Kamasi Washington,The Garden Path,Jazz,272,272,1.0,Focused,Relaxing,Wednesday,6,November
2024-11-20 11:23:00,Kendrick Lamar,N95,Hip Hop,294,294,1.0,Happy,Working Out,Wednesday,11,November
2024-11-20 21:15:00,Fleet Foxes,White Winter Hymnal,Folk,261,261,1.0,Melancholic,Commuting,Wednesday,21,November
2024-11-21 07:31:00,Bonobo,Break Apart,Electronic,277,277,1.0,Happy,Relaxing,Thursday,7,November
2024-11-21 12:11:00,Arctic Monkeys,505,Alternative,228,228,1.0,Energetic,Partying,Thursday,12,November
2024-11-21 16:17:00,The Strokes,Someday,Alternative,249,249,1.0,Focused,Working,Thursday,16,November
2024-11-22 00:10:00,Tame Impala,Let It Happen,Indie Rock,254,254,1.0,Melancholic,Partying,Friday,0,November
2024-11-22 20:01:00,Kamasi Washington,The Garden Path,Jazz,263,263,1.0,Focused,Working,Friday,20,November
2024-11-23 06:09:00,The Strokes,Last Nite,Alternative,152,218,0.7,Melancholic,Working Out,Saturday,6,November
2024-11-23 13:18:00,Tame Impala,Borderline,Indie Rock,263,263,1.0,Happy,Commuting,Saturday,13,November
2024-11-23 23:35:00,The Weeknd,Starboy,Pop,226,226,1.0,Focused,Partying,Saturday,23,November
2024-11-24 00:47:00,Kendrick Lamar,DNA.,Hip Hop,223,223,1.0,Happy,Working,Sunday,0,November
2024-11-24 07:39:00,Tame Impala,Borderline,Indie Rock,292,292,1.0,Energetic,Commuting,Sunday,7,November
2024-11-24 09:30:00,The Strokes,Someday,Alternative,280,280,1.0,Happy,Commuting,Sunday,9,November
2024-11-24 15:34:00,The Strokes,The Adults Are Talking,Alternative,193,193,1.0,Chill,Commuting,Sunday,15,November
2024-11-24 21:40:00,Bonobo,Linked,Electronic,208,208,1.0,Melancholic,Relaxing,Sunday,21,November
2024-11-24 22:16:00,The Strokes,Someday,Alternative,180,180,1.0,Happy,Partying,Sunday,22,November
2024-11-26 03:50:00,Beach House,Space Song,Indie Rock,163,233,0.7,Energetic,Working Out,Tuesday,3,November
2024-11-26 06:13:00,Bonobo,Cirrus,Electronic,237,237,1.0,Chill,Working Out,Tuesday,6,November
2024-11-26 06:35:00,The Strokes,Reptilia,Alternative,179,256,0.7,Focused,Working,Tuesday,6,November
2024-11-26 08:12:00,The Weeknd,Blinding Lights,Pop,172,246,0.7,Melancholic,Partying,Tuesday,8,November
2024-11-26 19:44:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,292,292,1.0,Happy,Working Out,Tuesday,19,November
2024-11-27 10:26:00,The Weeknd,Starboy,Pop,219,219,1.0,Energetic,Commuting,Wednesday,10,November
2024-11-27 10:32:00,Bonobo,Linked,Electronic,218,218,1.0,Focused,Partying,Wednesday,10,November
2024-11-27 18:26:00,Kamasi Washington,The Garden Path,Jazz,214,214,1.0,Focused,Partying,Wednesday,18,November
2024-11-27 22:47:00,Fleet Foxes,Mykonos,Folk,288,288,1.0,Chill,Working,Wednesday,22,November
2024-11-28 00:28:00,Kendrick Lamar,Money Trees,Hip Hop,82,276,0.3,Focused,Partying,Thursday,0,November
2024-11-28 14:57:00,Kendrick Lamar,N95,Hip Hop,221,221,1.0,Happy,Working,Thursday,14,November
2024-11-28 16:43:00,Bonobo,Cirrus,Electronic,279,279,1.0,Focused,Commuting,Thursday,16,November
2024-11-28 23:38:00,The Strokes,Last Nite,Alternative,245,245,1.0,Chill,Partying,Thursday,23,November
2024-11-30 22:35:00,Kamasi Washington,Truth,Jazz,210,210,1.0,Energetic,Partying,Saturday,22,November
2024-12-01 01:28:00,Tame Impala,Borderline,Indie Rock,297,297,1.0,Happy,Partying,Sunday,1,December
2024-12-02 04:10:00,The Strokes,The Adults Are Talking,Alternative,186,186,1.0,Chill,Working Out,Monday,4,December
2024-12-02 20:57:00,Tame Impala,Borderline,Indie Rock,233,233,1.0,Focused,Relaxing,Monday,20,December
2024-12-03 02:50:00,Arctic Monkeys,Why Did You Only Call Me?,Alternative,277,277,1.0,Energetic,Commuting,Tuesday,2,December
2024-12-03 06:47:00,Taylor Swift,Anti-Hero,Pop,240,240,1.0,Melancholic,Working,Tuesday,6,December
2024-12-03 07:57:00,Beach House,Space Song,Indie Rock,228,228,1.0,Happy,Working Out,Tuesday,7,December
2024-12-03 14:14:00,Tame Impala,Borderline,Indie Rock,246,246,1.0,Chill,Relaxing,Tuesday,14,December
2024-12-04 05:10:00,Arctic Monkeys,Do I Wanna Know?,Alternative,299,299,1.0,Focused,Working,Wednesday,5,December
2024-12-04 13:05:00,Tame Impala,Borderline,Indie Rock,290,290,1.0,Happy,Working Out,Wednesday,13,December
2024-12-04 14:42:00,Arctic Monkeys,505,Alternative,290,290,1.0,Chill,Partying,Wednesday,14,December
2024-12-04 22:11:00,Arctic Monkeys,Do I Wanna Know?,Alternative,286,286,1.0,Happy,Working Out,Wednesday,22,December
2024-12-04 22:27:00,Tame Impala,Borderline,Indie Rock,61,205,0.3,Melancholic,Working,Wednesday,22,December
2024-12-05 04:55:00,Bonobo,Break Apart,Electronic,289,289,1.0,Happy,Working Out,Thursday,4,December
2024-12-05 10:05:00,The Strokes,Reptilia,Alternative,265,265,1.0,Energetic,Relaxing,Thursday,10,December
2024-12-05 22:56:00,Beach House,Myth,Indie Rock,86,288,0.3,Energetic,Partying,Thursday,22,December
2024-12-06 07:05:00,The Strokes,Bad Decisions,Alternative,212,212,1.0,Focused,Relaxing,Friday,7,December
2024-12-06 07:22:00,Fleet Foxes,White Winter Hymnal,Folk,192,192,1.0,Chill,Partying,Friday,7,December
2024-12-06 23:56:00,Fleet Foxes,White Winter Hymnal,Folk,193,277,0.7,Chill,Working,Friday,23,December
2024-12-07 12:58:00,Tame Impala,Lost in Yesterday,Indie Rock,235,235,1.0,Focused,Relaxing,Saturday,12,December
2024-12-07 13:10:00,Tame Impala,The Less I Know the Better,Indie Rock,281,281,1.0,Chill,Working Out,Saturday,13,December
2024-12-07 18:28:00,The Strokes,Last Nite,Alternative,282,282,1.0,Chill,Commuting,Saturday,18,December
2024-12-07 21:13:00,Tame Impala,Lost in Yesterday,Indie Rock,57,190,0.3,Energetic,Working Out,Saturday,21,December
2024-12-08 00:23:00,Kamasi Washington,Truth,Jazz,63,211,0.3,Melancholic,Working,Sunday,0,December
2024-12-08 04:30:00,Kendrick Lamar,DNA.,Hip Hop,298,298,1.0,Melancholic,Commuting,Sunday,4,December
2024-12-08 09:37:00,Beach House,Space Song,Indie Rock,57,191,0.3,Chill,Partying,Sunday,9,December
2024-12-08 11:18:00,The Strokes,The Adults Are Talking,Alternative,231,231,1.0,Melancholic,Relaxing,Sunday,11,December
2024-12-08 19:51:00,Beach House,Myth,Indie Rock,198,198,1.0,Happy,Relaxing,Sunday,19,December
2024-12-08 23:36:00,The Strokes,Someday,Alternative,242,242,1.0,Focused,Working,Sunday,23,December
2024-12-09 02:40:00,Arctic Monkeys,Do I Wanna Know?,Alternative,183,183,1.0,Focused,Commuting,Monday,2,December
2024-12-09 18:10:00,Arctic Monkeys,505,Alternative,193,193,1.0,Melancholic,Working Out,Monday,18,December
2024-12-10 00:35:00,The Weeknd,Die For You,Pop,92,185,0.5,Energetic,Working Out,Tuesday,0,December
2024-12-10 09:19:00,Beach House,Lazuli,Indie Rock,284,284,1.0,Focused,Commuting,Tuesday,9,December
2024-12-10 11:17:00,Tame Impala,The Less I Know the Better,Indie Rock,295,295,1.0,Happy,Working Out,Tuesday,11,December
2024-12-10 19:07:00,Tame Impala,The Less I Know the Better,Indie Rock,296,296,1.0,Energetic,Working Out,Tuesday,19,December
2024-12-10 20:14:00,Bonobo,Cirrus,Electronic,171,245,0.7,Happy,Commuting,Tuesday,20,December
2024-12-11 19:12:00,Bonobo,Cirrus,Electronic,186,186,1.0,Focused,Partying,Wednesday,19,December
2024-12-12 10:23:00,The Weeknd,Die For You,Pop,205,205,1.0,Chill,Partying,Thursday,10,December
2024-12-12 14:35:00,Taylor Swift,Cardigan,Pop,224,224,1.0,Energetic,Commuting,Thursday,14,December
2024-12-12 21:12:00,Tame Impala,Lost in Yesterday,Indie Rock,277,277,1.0,Chill,Partying,Thursday,21,December
2024-12-13 08:41:00,Kendrick Lamar,N95,Hip Hop,214,214,1.0,Happy,Working Out,Friday,8,December
2024-12-13 10:35:00,Tame Impala,Let It Happen,Indie Rock,230,230,1.0,Chill,Working Out,Friday,10,December
